e2e_smoke32_affine_abs_margin,e2e_smoke32_affine_correct,e2e_smoke32_affine_prediction,e2e_smoke32_affine_score,e2e_smoke32_bias_abs_margin,e2e_smoke32_bias_correct,e2e_smoke32_bias_prediction,e2e_smoke32_bias_score,e2e_smoke32_temperature_abs_margin,e2e_smoke32_temperature_correct,e2e_smoke32_temperature_prediction,e2e_smoke32_temperature_score,image,index,raw_logit_0,raw_logit_1,raw_score_logit1_minus_logit0,spuaware_bias_abs_margin,spuaware_bias_correct,spuaware_bias_prediction,spuaware_bias_score,static_bias_abs_margin,static_bias_correct,static_bias_prediction,static_bias_score,target
0.973799467086792,True,0,-0.973799467086792,0.1993407905101776,True,0,-0.1993407905101776,1.2064123153686523,True,0,-1.2064123153686523,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00007.png,0,0.434112548828125,-0.1063079833984375,-0.5404205322265625,0.1877136528491974,True,0,-0.1877136528491974,0.044804930686950684,False,1,0.044804930686950684,0
4.36183500289917,True,0,-4.36183500289917,0.8120880126953125,True,0,-0.8120880126953125,5.144463539123535,True,0,-5.144463539123535,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00028.png,1,0.7610626220703125,-0.3921051025390625,-1.153167724609375,0.8004608154296875,True,0,-0.8004608154296875,0.5679422616958618,True,0,-0.5679422616958618,0
2.5520200729370117,True,0,-2.5520200729370117,0.4847716987133026,True,0,-0.4847716987133026,3.040841817855835,True,0,-3.040841817855835,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00037.png,2,0.5821685791015625,-0.243682861328125,-0.8258514404296875,0.4731445610523224,True,0,-0.4731445610523224,0.24062597751617432,True,0,-0.24062597751617432,0
2.424283981323242,True,0,-2.424283981323242,0.4616698920726776,True,0,-0.4616698920726776,2.892369031906128,True,0,-2.892369031906128,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00045.png,3,0.5692596435546875,-0.233489990234375,-0.8027496337890625,0.4500427544116974,True,0,-0.4500427544116974,0.21752417087554932,True,0,-0.21752417087554932,0
1.275252342224121,True,0,-1.275252342224121,0.2538604438304901,True,0,-0.2538604438304901,1.5568034648895264,True,0,-1.5568034648895264,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00055.png,4,0.4604034423828125,-0.1345367431640625,-0.594940185546875,0.2422333061695099,True,0,-0.2422333061695099,0.009714722633361816,True,0,-0.009714722633361816,0
2.248204231262207,True,0,-2.248204231262207,0.4298247992992401,True,0,-0.4298247992992401,2.6877048015594482,True,0,-2.6877048015594482,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00083.png,5,0.55816650390625,-0.212738037109375,-0.770904541015625,0.4181976616382599,True,0,-0.4181976616382599,0.18567907810211182,True,0,-0.18567907810211182,0
0.8547459840774536,False,1,0.8547459840774536,0.1313629448413849,False,1,0.1313629448413849,0.9189798831939697,False,1,0.9189798831939697,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00114.png,6,0.25933837890625,0.04962158203125,-0.209716796875,0.1429900825023651,False,1,0.1429900825023651,0.3755086660385132,False,1,0.3755086660385132,0
3.615838050842285,True,0,-3.615838050842285,0.6771697998046875,True,0,-0.6771697998046875,4.277359962463379,True,0,-4.277359962463379,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00132.png,7,0.6741943359375,-0.34405517578125,-1.01824951171875,0.6655426025390625,True,0,-0.6655426025390625,0.4330240488052368,True,0,-0.4330240488052368,0
1.9599974155426025,True,0,-1.9599974155426025,0.3777007758617401,True,0,-0.3777007758617401,2.352710008621216,True,0,-2.352710008621216,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00151.png,8,0.529083251953125,-0.189697265625,-0.718780517578125,0.3660736382007599,True,0,-0.3660736382007599,0.13355505466461182,True,0,-0.13355505466461182,0
1.99290132522583,True,0,-1.99290132522583,0.3836517035961151,True,0,-0.3836517035961151,2.390955686569214,True,0,-2.390955686569214,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00168.png,9,0.530731201171875,-0.194000244140625,-0.7247314453125,0.3720245659351349,True,0,-0.3720245659351349,0.13950598239898682,True,0,-0.13950598239898682,0
4.534202575683594,True,0,-4.534202575683594,0.84326171875,True,0,-0.84326171875,5.344813346862793,True,0,-5.344813346862793,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00177.png,10,0.771270751953125,-0.4130706787109375,-1.1843414306640625,0.831634521484375,True,0,-0.831634521484375,0.5991159677505493,True,0,-0.5991159677505493,0
3.500504493713379,True,0,-3.500504493713379,0.65631103515625,True,0,-0.65631103515625,4.143303871154785,True,0,-4.143303871154785,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00193.png,11,0.679473876953125,-0.3179168701171875,-0.9973907470703125,0.644683837890625,True,0,-0.644683837890625,0.4121652841567993,True,0,-0.4121652841567993,0
3.4478578567504883,True,0,-3.4478578567504883,0.64678955078125,True,0,-0.64678955078125,4.082110404968262,True,0,-4.082110404968262,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00202.png,12,0.6681060791015625,-0.31976318359375,-0.9878692626953125,0.635162353515625,True,0,-0.635162353515625,0.4026437997817993,True,0,-0.4026437997817993,0
