e2e_smoke32_affine_abs_margin,e2e_smoke32_affine_correct,e2e_smoke32_affine_prediction,e2e_smoke32_affine_score,e2e_smoke32_bias_abs_margin,e2e_smoke32_bias_correct,e2e_smoke32_bias_prediction,e2e_smoke32_bias_score,e2e_smoke32_temperature_abs_margin,e2e_smoke32_temperature_correct,e2e_smoke32_temperature_prediction,e2e_smoke32_temperature_score,image,index,raw_logit_0,raw_logit_1,raw_score_logit1_minus_logit0,spuaware_bias_abs_margin,spuaware_bias_correct,spuaware_bias_prediction,spuaware_bias_score,static_bias_abs_margin,static_bias_correct,static_bias_prediction,static_bias_score,target
0.95414137840271,True,0,-0.95414137840271,0.1957854926586151,True,0,-0.1957854926586151,1.1835627555847168,True,0,-1.1835627555847168,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00007.png,0,0.432281494140625,-0.104583740234375,-0.536865234375,0.1841583549976349,True,0,-0.1841583549976349,0.048360228538513184,False,1,0.048360228538513184,0
1.1395859718322754,True,0,-1.1395859718322754,0.2293243110179901,True,0,-0.2293243110179901,1.3991124629974365,True,0,-1.3991124629974365,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00014.png,1,0.446685791015625,-0.12371826171875,-0.570404052734375,0.2176971733570099,True,0,-0.2176971733570099,0.014821410179138184,False,1,0.014821410179138184,0
4.366306781768799,True,0,-4.366306781768799,0.812896728515625,True,0,-0.812896728515625,5.149661064147949,True,0,-5.149661064147949,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00028.png,2,0.76171875,-0.3922576904296875,-1.1539764404296875,0.80126953125,True,0,-0.80126953125,0.5687509775161743,True,0,-0.5687509775161743,0
2.2690439224243164,True,0,-2.2690439224243164,0.4335937201976776,True,0,-0.4335937201976776,2.7119271755218506,True,0,-2.7119271755218506,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00031.png,3,0.561126708984375,-0.2135467529296875,-0.7746734619140625,0.4219665825366974,True,0,-0.4219665825366974,0.18944799900054932,True,0,-0.18944799900054932,0
4.991739749908447,True,0,-4.991739749908447,0.9260101318359375,True,0,-0.9260101318359375,5.876626968383789,True,0,-5.876626968383789,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00033.png,4,0.8125457763671875,-0.4545440673828125,-1.26708984375,0.9143829345703125,True,0,-0.9143829345703125,0.6818643808364868,True,0,-0.6818643808364868,0
4.118934154510498,True,0,-4.118934154510498,0.768157958984375,True,0,-0.768157958984375,4.862130165100098,True,0,-4.862130165100098,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00038.png,5,0.7326202392578125,-0.376617431640625,-1.1092376708984375,0.75653076171875,True,0,-0.75653076171875,0.5240122079849243,True,0,-0.5240122079849243,0
2.417703151702881,True,0,-2.417703151702881,0.4604797065258026,True,0,-0.4604797065258026,2.8847200870513916,True,0,-2.8847200870513916,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00045.png,6,0.5684051513671875,-0.233154296875,-0.8015594482421875,0.4488525688648224,True,0,-0.4488525688648224,0.21633398532867432,True,0,-0.21633398532867432,0
2.4605631828308105,True,0,-2.4605631828308105,0.4682311713695526,True,0,-0.4682311713695526,2.934537649154663,True,0,-2.934537649154663,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00049.png,7,0.5824432373046875,-0.22686767578125,-0.8093109130859375,0.4566040337085724,True,0,-0.4566040337085724,0.22408545017242432,True,0,-0.22408545017242432,0
1.2731432914733887,True,0,-1.2731432914733887,0.2534789741039276,True,0,-0.2534789741039276,1.554351568222046,True,0,-1.554351568222046,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00055.png,8,0.4599761962890625,-0.13458251953125,-0.5945587158203125,0.2418518364429474,True,0,-0.2418518364429474,0.009333252906799316,True,0,-0.009333252906799316,0
2.7707061767578125,True,0,-2.7707061767578125,0.524322509765625,True,0,-0.524322509765625,3.295029401779175,True,0,-3.295029401779175,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00074.png,9,0.6028289794921875,-0.2625732421875,-0.8654022216796875,0.5126953125,True,0,-0.5126953125,0.2801767587661743,True,0,-0.2801767587661743,0
2.2488794326782227,True,0,-2.2488794326782227,0.4299468696117401,True,0,-0.4299468696117401,2.6884891986846924,True,0,-2.6884891986846924,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00083.png,10,0.558197021484375,-0.21282958984375,-0.771026611328125,0.4183197319507599,True,0,-0.4183197319507599,0.18580114841461182,True,0,-0.18580114841461182,0
1.8485372066497803,False,1,1.8485372066497803,0.3110962212085724,False,1,0.3110962212085724,2.074103593826294,False,1,2.074103593826294,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00093.png,11,0.162933349609375,0.1329498291015625,-0.0299835205078125,0.3227233588695526,False,1,0.3227233588695526,0.5552419424057007,False,1,0.5552419424057007,0
3.596264362335205,True,0,-3.596264362335205,0.6736297607421875,True,0,-0.6736297607421875,4.254609107971191,True,0,-4.254609107971191,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00106.png,12,0.684478759765625,-0.330230712890625,-1.01470947265625,0.6620025634765625,True,0,-0.6620025634765625,0.4294840097427368,True,0,-0.4294840097427368,0
1.6343302726745605,True,0,-1.6343302726745605,0.3188018500804901,True,0,-0.3188018500804901,1.9741737842559814,True,0,-1.9741737842559814,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00124.png,13,0.4914093017578125,-0.1684722900390625,-0.659881591796875,0.3071747124195099,True,0,-0.3071747124195099,0.07465612888336182,True,0,-0.07465612888336182,0
2.702366828918457,True,0,-2.702366828918457,0.511962890625,True,0,-0.511962890625,3.2155959606170654,True,0,-3.2155959606170654,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00131.png,14,0.5974273681640625,-0.255615234375,-0.8530426025390625,0.500335693359375,True,0,-0.500335693359375,0.2678171396255493,True,0,-0.2678171396255493,0
2.5747151374816895,True,0,-2.5747151374816895,0.4888763129711151,True,0,-0.4888763129711151,3.0672214031219482,True,0,-3.0672214031219482,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00135.png,15,0.582916259765625,-0.247039794921875,-0.8299560546875,0.4772491753101349,True,0,-0.4772491753101349,0.24473059177398682,True,0,-0.24473059177398682,0
1.9547665119171143,True,0,-1.9547665119171143,0.3767547309398651,True,0,-0.3767547309398651,2.3466298580169678,True,0,-2.3466298580169678,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00151.png,16,0.528350830078125,-0.189483642578125,-0.71783447265625,0.3651275932788849,True,0,-0.3651275932788849,0.13260900974273682,True,0,-0.13260900974273682,0
1.768984317779541,True,0,-1.768984317779541,0.3431548774242401,True,0,-0.3431548774242401,2.1306874752044678,True,0,-2.1306874752044678,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00159.png,17,0.51397705078125,-0.170257568359375,-0.684234619140625,0.3315277397632599,True,0,-0.3315277397632599,0.09900915622711182,True,0,-0.09900915622711182,0
1.9767868518829346,True,0,-1.9767868518829346,0.3807372748851776,True,0,-0.3807372748851776,2.372225046157837,True,0,-2.372225046157837,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00168.png,18,0.529266357421875,-0.1925506591796875,-0.7218170166015625,0.3691101372241974,True,0,-0.3691101372241974,0.13659155368804932,True,0,-0.13659155368804932,0
1.578646183013916,True,0,-1.578646183013916,0.3087310492992401,True,0,-0.3087310492992401,1.9094502925872803,True,0,-1.9094502925872803,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00173.png,19,0.4960784912109375,-0.1537322998046875,-0.649810791015625,0.2971039116382599,True,0,-0.2971039116382599,0.06458532810211182,True,0,-0.06458532810211182,0
0.31841516494750977,True,0,-0.31841516494750977,0.08081051707267761,True,0,-0.08081051707267761,0.44463276863098145,True,0,-0.44463276863098145,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00174.png,20,0.362762451171875,-0.0591278076171875,-0.4218902587890625,0.06918337941169739,True,0,-0.06918337941169739,0.16333520412445068,False,1,0.16333520412445068,0
2.780999183654785,True,0,-2.780999183654785,0.52618408203125,True,0,-0.52618408203125,3.3069937229156494,True,0,-3.3069937229156494,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00185.png,21,0.6083221435546875,-0.258941650390625,-0.8672637939453125,0.514556884765625,True,0,-0.514556884765625,0.2820383310317993,True,0,-0.2820383310317993,0
4.12804651260376,True,0,-4.12804651260376,0.769805908203125,True,0,-0.769805908203125,4.8727216720581055,True,0,-4.8727216720581055,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00192.png,22,0.738372802734375,-0.3725128173828125,-1.1108856201171875,0.7581787109375,True,0,-0.7581787109375,0.5256601572036743,True,0,-0.5256601572036743,0
4.451773166656494,True,0,-4.451773166656494,0.8283538818359375,True,0,-0.8283538818359375,5.249001502990723,True,0,-5.249001502990723,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00198.png,23,0.7671966552734375,-0.4022369384765625,-1.16943359375,0.8167266845703125,True,0,-0.8167266845703125,0.5842081308364868,True,0,-0.5842081308364868,0
1.2463979721069336,True,0,-1.2463979721069336,0.2486419379711151,True,0,-0.2486419379711151,1.5232646465301514,True,0,-1.5232646465301514,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00201.png,24,0.4593658447265625,-0.1303558349609375,-0.5897216796875,0.2370148003101349,True,0,-0.2370148003101349,0.004496216773986816,True,0,-0.004496216773986816,0
0.030376911163330078,True,0,-0.030376911163330078,0.028717011213302612,True,0,-0.028717011213302612,0.10983419418334961,True,0,-0.10983419418334961,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00203.png,25,0.3397979736328125,-0.029998779296875,-0.3697967529296875,0.017089873552322388,True,0,-0.017089873552322388,0.21542870998382568,False,1,0.21542870998382568,0
1.5658141374588013,False,1,1.5658141374588013,0.2599640190601349,False,1,0.2599640190601349,1.745483160018921,False,1,1.745483160018921,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00210.png,26,0.1821746826171875,0.1010589599609375,-0.08111572265625,0.2715911567211151,False,1,0.2715911567211151,0.5041097402572632,False,1,0.5041097402572632,0
3.263762950897217,True,0,-3.263762950897217,0.613494873046875,True,0,-0.613494873046875,3.8681294918060303,True,0,-3.8681294918060303,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00217.png,27,0.64654541015625,-0.3080291748046875,-0.9545745849609375,0.60186767578125,True,0,-0.60186767578125,0.3693491220474243,True,0,-0.3693491220474243,0
2.944845199584961,True,0,-2.944845199584961,0.555816650390625,True,0,-0.555816650390625,3.497438669204712,True,0,-3.497438669204712,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00219.png,28,0.616180419921875,-0.2807159423828125,-0.8968963623046875,0.544189453125,True,0,-0.544189453125,0.3116708993911743,True,0,-0.3116708993911743,0
1.255924105644226,False,1,1.255924105644226,0.2039184868335724,False,1,0.2039184868335724,1.385285496711731,False,1,1.385285496711731,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00223.png,29,0.2097930908203125,0.0726318359375,-0.1371612548828125,0.2155456244945526,False,1,0.2155456244945526,0.4480642080307007,False,1,0.4480642080307007,0
1.220412254333496,True,0,-1.220412254333496,0.2439422309398651,True,0,-0.2439422309398651,1.4930603504180908,True,0,-1.4930603504180908,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00233.png,30,0.463104248046875,-0.121917724609375,-0.58502197265625,0.2323150932788849,True,0,-0.2323150932788849,0.0002034902572631836,False,1,0.0002034902572631836,0
3.8490357398986816,True,0,-3.8490357398986816,0.7193450927734375,True,0,-0.7193450927734375,4.5484161376953125,True,0,-4.5484161376953125,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00237.png,31,0.703460693359375,-0.356964111328125,-1.0604248046875,0.7077178955078125,True,0,-0.7077178955078125,0.4751993417739868,True,0,-0.4751993417739868,0
1.8417952060699463,True,0,-1.8417952060699463,0.3563232123851776,True,0,-0.3563232123851776,2.2153189182281494,True,0,-2.2153189182281494,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00251.png,32,0.5224151611328125,-0.17498779296875,-0.6974029541015625,0.3446960747241974,True,0,-0.3446960747241974,0.11217749118804932,True,0,-0.11217749118804932,0
0.7748556137084961,True,0,-0.7748556137084961,0.1633605659008026,True,0,-0.1633605659008026,0.9751718044281006,True,0,-0.9751718044281006,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00254.png,33,0.41864013671875,-0.0858001708984375,-0.5044403076171875,0.1517334282398224,True,0,-0.1517334282398224,0.08078515529632568,False,1,0.08078515529632568,0
0.2245960235595703,True,0,-0.2245960235595703,0.06384274363517761,True,0,-0.06384274363517761,0.335582971572876,True,0,-0.335582971572876,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00284.png,34,0.36669921875,-0.0382232666015625,-0.4049224853515625,0.05221560597419739,True,0,-0.05221560597419739,0.18030297756195068,False,1,0.18030297756195068,0
2.021249771118164,True,0,-2.021249771118164,0.3887786567211151,True,0,-0.3887786567211151,2.423906087875366,True,0,-2.423906087875366,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00288.png,35,0.5340118408203125,-0.1958465576171875,-0.7298583984375,0.3771515190601349,True,0,-0.3771515190601349,0.14463293552398682,True,0,-0.14463293552398682,0
2.996985912322998,True,0,-2.996985912322998,0.56524658203125,True,0,-0.56524658203125,3.5580437183380127,True,0,-3.5580437183380127,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00293.png,36,0.625732421875,-0.2805938720703125,-0.9063262939453125,0.553619384765625,True,0,-0.553619384765625,0.3211008310317993,True,0,-0.3211008310317993,0
3.354797840118408,True,0,-3.354797840118408,0.6299591064453125,True,0,-0.6299591064453125,3.973942995071411,True,0,-3.973942995071411,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00296.png,37,0.665130615234375,-0.305908203125,-0.971038818359375,0.6183319091796875,True,0,-0.6183319091796875,0.3858133554458618,True,0,-0.3858133554458618,0
1.5199170112609863,False,1,1.5199170112609863,0.2516632378101349,False,1,0.2516632378101349,1.6921350955963135,False,1,1.6921350955963135,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00311.png,38,0.1913909912109375,0.1019744873046875,-0.08941650390625,0.2632903754711151,False,1,0.2632903754711151,0.4958089590072632,False,1,0.4958089590072632,0
3.9786276817321777,True,0,-3.9786276817321777,0.7427825927734375,True,0,-0.7427825927734375,4.6990461349487305,True,0,-4.6990461349487305,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00326.png,39,0.718475341796875,-0.365386962890625,-1.0838623046875,0.7311553955078125,True,0,-0.7311553955078125,0.4986368417739868,True,0,-0.4986368417739868,0
