affine_abs_margin,affine_correct,affine_prediction,affine_score,image,index,raw_logit_0,raw_logit_1,raw_score_logit1_minus_logit0,spuaware_bias_abs_margin,spuaware_bias_correct,spuaware_bias_prediction,spuaware_bias_score,static_bias_abs_margin,static_bias_correct,static_bias_prediction,static_bias_score,target,temperature_abs_margin,temperature_correct,temperature_prediction,temperature_score
0.3407130241394043,False,1,0.3407130241394043,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00007.png,0,0.434112548828125,-0.1063079833984375,-0.5404205322265625,0.1877136528491974,True,0,-0.1877136528491974,0.044804930686950684,False,1,0.044804930686950684,0,0.2911560535430908,False,1,0.2911560535430908
4.601801872253418,True,0,-4.601801872253418,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00028.png,1,0.7610626220703125,-0.3921051025390625,-1.153167724609375,0.8004608154296875,True,0,-0.8004608154296875,0.5679422616958618,True,0,-0.5679422616958618,0,3.6906609535217285,True,0,-3.6906609535217285
1.9616174697875977,True,0,-1.9616174697875977,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00037.png,2,0.5821685791015625,-0.243682861328125,-0.8258514404296875,0.4731445610523224,True,0,-0.4731445610523224,0.24062597751617432,True,0,-0.24062597751617432,0,1.5636601448059082,True,0,-1.5636601448059082
1.7752747535705566,True,0,-1.7752747535705566,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00045.png,3,0.5692596435546875,-0.233489990234375,-0.8027496337890625,0.4500427544116974,True,0,-0.4500427544116974,0.21752417087554932,True,0,-0.21752417087554932,0,1.4135379791259766,True,0,-1.4135379791259766
0.09905099868774414,True,0,-0.09905099868774414,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00055.png,4,0.4604034423828125,-0.1345367431640625,-0.594940185546875,0.2422333061695099,True,0,-0.2422333061695099,0.009714722633361816,True,0,-0.009714722633361816,0,0.06312918663024902,True,0,-0.06312918663024902
1.5184073448181152,True,0,-1.5184073448181152,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00083.png,5,0.55816650390625,-0.212738037109375,-0.770904541015625,0.4181976616382599,True,0,-0.4181976616382599,0.18567907810211182,True,0,-0.18567907810211182,0,1.2065987586975098,True,0,-1.2065987586975098
3.008221387863159,False,1,3.008221387863159,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00114.png,6,0.25933837890625,0.04962158203125,-0.209716796875,0.1429900825023651,False,1,0.1429900825023651,0.3755086660385132,False,1,0.3755086660385132,0,2.440169334411621,False,1,2.440169334411621
3.513530731201172,True,0,-3.513530731201172,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00132.png,7,0.6741943359375,-0.34405517578125,-1.01824951171875,0.6655426025390625,True,0,-0.6655426025390625,0.4330240488052368,True,0,-0.4330240488052368,0,2.8139214515686035,True,0,-2.8139214515686035
1.0979666709899902,True,0,-1.0979666709899902,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00151.png,8,0.529083251953125,-0.189697265625,-0.718780517578125,0.3660736382007599,True,0,-0.3660736382007599,0.13355505466461182,True,0,-0.13355505466461182,0,0.8678812980651855,True,0,-0.8678812980651855
1.145967960357666,True,0,-1.145967960357666,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00168.png,9,0.530731201171875,-0.194000244140625,-0.7247314453125,0.3720245659351349,True,0,-0.3720245659351349,0.13950598239898682,True,0,-0.13950598239898682,0,0.9065518379211426,True,0,-0.9065518379211426
